PCA1,PCA2
0.11402326458648804,-1.6463792726221678
3.1389254768543604,-0.7543974132371328
-1.9005643592402652,-0.5990699162536873
-0.02790582982610765,1.2622135593654427
1.9718987649996689,-0.011796516392891301
-0.41466649224773783,-1.0745779639890851
1.6266103216180718,-0.19854152418698603
-5.151924065923434,1.971171428070898
0.06175512026919235,-0.003428668149431001
-1.5214885037317532,-1.1948354352036432
-3.8785484738855365,-0.517201776932343
-1.310535762869937,-0.4530276270223232
-3.3250952202220327,-3.7581184124565428
0.5461160368816241,0.7139132742315315
2.839719136658145,0.9457807361939854
3.450916126641532,1.1640075936249994
1.1463176730864,0.1899977846729647
-1.6229947221945364,-1.4154739081863958
-0.874221931531111,0.4846654750953723
-2.3451502039887906,0.49519889648759857
-1.0935745825971055,-0.07705649810350162
1.0536613006208162,0.9109273311278047
-0.5285339933229747,0.43570848884970964
-2.4091769465393975,-0.14056919927842126
2.4468477470465886,-0.8341628770186534
-2.5365431889705503,2.154145387669974
1.7047033707000436,1.2199087468660281
-0.9515283902269597,-1.6212960274232149
3.2280517045871187,0.12147019974225656
2.608596348654362,-1.7870629407676344
0.15580323919190003,-0.0843588961253082
0.6767854035383754,0.994541572941785
2.702130256383929,0.33787252592376943
1.7878436403527602,0.4679690732990495
-0.07662417601332974,0.023991009359830104
-2.1403899102354513,-1.5083225475607398
0.707669346774042,1.3806045417175243
-3.166193255829004,-0.6687741215679538
2.1539677472832883,0.7980004017735999
0.31637922243212635,2.4283117438619835
-4.569515115957525,0.639484395831606
-2.8240576106386857,-0.9249401166695691
2.652217279540854,0.18249935434809092
-1.530908306263728,0.38232649142110536
-0.004296020935689105,0.25324902733985477
-2.556418302533332,0.2654362100218182
-1.6135029943880412,3.3003101732343465
-2.255579161807952,0.2608162518760867
-2.2335018077282904,-0.4225958143566056
-0.6952198763952424,-0.49170841648404384
-2.0125705163382284,0.21191092471476483
1.7054794965959184,1.5847154355600053
3.6462585074798635,0.17277088783547306
2.743691607269779,0.44998771970062323
-3.6218205140351847,0.7538557201339453
3.1763630692031093,-0.425059946185539
1.052719898736545,0.26020035900768546
-1.6817017345721013,0.43179868341033145
2.7545463944109154,0.5342727525549179
-3.5097604317275843,-0.29964780122775014
3.812628220999509,2.1653310359009343
0.39528645557763836,-0.36598226609608053
-0.3251800976706839,0.2550800977224523
2.9778617138256758,-0.3066758363308951
-3.9667553163505103,0.4249231739887734
-0.5989792916964255,-0.3084739507175604
-0.5108897905058338,2.3834523755586234
1.0799089243687876,1.53629216193425
-1.5023675288471232,-1.0399136391269508
-2.401720860168332,-0.9984436304560593
-0.5483313971588482,0.5814977135208516
-3.8666488234073664,1.5632075189955699
4.354568136265066,-0.14737576719872506
-0.9750961663982837,0.8277969175275853
-0.9917173237273795,0.6839786876867007
1.4162357618776646,0.11180970201453792
-2.3182110099948368,-0.4448913838283577
-1.9311611879727142,-0.15458786947016268
1.7862905666065536,-1.9097220508240629
-0.6672253296879919,-0.8451575945046826
0.19298212088862313,-0.5047011022207952
1.9756980810722649,-0.28112380637741796
-0.3694163610569816,1.5514577319772598
-2.3402274492416577,1.4221145304661693
3.148219415295915,0.9713955897327882
-2.4819231725214372,-0.44178888703413594
2.6680423531476114,-1.2073252805328736
-4.181445070374754,1.9175183447402204
-0.7289413708824803,-0.31777009300652914
3.105642305102155,0.2064492025591829
0.09248970322337013,0.6100473577093716
0.7963859201130918,0.7591153412399368
-2.365095278846688,0.5771212648528784
4.690952338275806,-1.0757397146263028
1.8339369319066452,1.1598192920073889
4.7781533636931295,-0.8863130048792072
-1.5976070753644764,-0.9385008492753791
-3.5611807794653374,0.014438179263987485
-2.0948921626120325,-2.0514787941346135
0.9756479956789498,0.5979487827495954
-1.3955821186552766,0.18673676661298297
-1.1367525784155763,-1.016223472573751
-3.646972852502158,0.39666548596443874
2.5308397549486856,-0.8070840337147599
0.06925646417755221,1.2083695879585727
4.405041586097645,-0.8567915858292824
2.3993955891111773,-3.5657894029135724
-0.9234516592196266,0.900865962522581
3.5892729135214534,-1.580356275462192
-0.14756053761360916,-1.675089472016228
1.7151300282993334,-1.9274608096034909
0.28301715113121584,0.16924839565050256
-1.0296357986700686,-0.517534892843671
0.08923757841517878,1.149339470738423
2.1634536967355826,-0.821099761977222
-1.6532509638160242,-0.7414779838112598
-1.7675740978097356,-1.2284153769342092
-1.2305852765688654,0.07901731463260861
-1.7301297558161364,-0.8871142788163943
1.0632166195059163,-0.41082101503097473
-0.1446656232044934,0.7645023862137266
1.4255076386700516,-0.9170082421139886
1.9211784679802375,-0.2937738581461628
3.229510192442741,-1.5535364474377655
-2.7838016385023248,0.11989865350313184
3.767422947480618,-0.17076202006887808
1.1660646714465004,0.4289635173991135
-3.261548020266113,1.3727084153561964
-3.641750834316246,1.3058057566695962
2.785685868692824,0.4539520583648771
-1.5890426108866191,0.019397082888334288
-1.2274774418279388,0.08289457621514512
-2.1256530094049313,1.4618043772791633
1.5304875275526022,1.291227837062272
2.4324162370824824,1.1406668652594607
1.4636315684994334,0.5802061668289613
-2.7705041339055376,-0.5617412028770766
-2.1524835956882957,-0.38672854643242716
-1.200890160845385,-0.8409083022134609
0.5120967220506757,0.5696660333152146
-1.5852599877056168,-1.2666604440799438
-1.0593853943328126,-1.2169801866672645
-2.4465570737992404,-0.6137685471528547
-0.6285142118643007,1.0631647412332788
1.7404818840741543,1.882217009310328
3.1452650953312276,0.16780442123440648
-0.47074208810196644,0.5665390892339812
-1.194988746409701,-0.9132752245783764
1.8975584656533808,-0.20490718455795154
-2.244931443237168,-3.7400895185416543
0.9976420228437272,-0.9500492614179389
2.521507268232403,0.25906097177418175
-1.2865342995210614,-0.5560390706587027
5.522151873431544,-0.23369681728230934
-2.46080868508025,-0.8135217249579021
-0.6488993078015308,0.9872991787673083
0.8346955433399437,0.09940766813489976
2.07649937441316,-0.48345948557236534
2.4156410734807987,0.3522383910242639
-2.807053548417622,-0.674548753990584
0.11803431204184985,-0.34012037585316074
-1.5388398140430717,1.2039451366112237
-1.868379840940495,-0.298523934454057
3.007769640361461,-0.2734396882688001
-0.04362792970943538,0.40305830318513386
-2.898956338295229,-0.2706985684517602
0.6223649525999579,-0.7606233950604175
3.5205476451728286,-0.6839463536219543
-1.4882847252059617,0.22818690881923623
3.450460222850096,-0.6478608010382138
0.18452830707145093,0.2708250340916612
1.5229849816878644,-0.7149156790531669
3.120739451941705,0.4078172944580989
-2.114054717675446,0.9454867019009809
-1.3812282253335197,0.9122233161745783
2.1551908035140017,0.313354972079969
-1.2158464019375335,-2.817075899261829
-2.3523295829331143,1.6603344461075504
-1.8150452261508498,0.15466102491025224
-0.4144184476196707,-1.2960942843830034
2.173378130092551,-2.6975005524297515
2.504544153876848,-1.0834336319754476
-2.322124814632297,-0.8375647398058509
0.9756022888771495,1.2410473336067152
1.8140275573581865,0.38016621284864616
-0.19418171863066808,-1.9536942691362629
-2.3748432328711764,-0.018872643560587057
-1.166193575604679,-1.2160120688968994
2.1151632227718737,-1.485404527067401
-0.38125101203109923,-1.4670225513145292
-2.00557086667169,-2.4296641059693203
2.0896709625423697,0.8584124696439233
1.6937563998340894,0.9047154846689576
-3.1223425920337253,-1.1774715130169133
-0.49408480050558673,0.5725747912175886
2.2516637972388094,0.7953483016166417
-0.45856027521099274,-1.7028403893553474
0.23249658149305782,-1.6161373380474238
3.478158944665031,0.25349762449972996
4.385192163028994,1.0889224229123942
-1.8831107214861393,0.19091686677988481
0.002463335557899375,-0.3190560278232581
-2.1612418973148353,-2.036208744263507
-0.5786840395218041,0.08552625618859144
0.8505924686178941,0.5442266366520886
0.38894109531600596,3.8777800064035852
-1.714894793552952,-0.6849382708279406
2.095206027136093,-0.2976159147626964
-4.238471713306627,0.48368551917447594
-0.7415198324819937,-1.6810428849951926
3.325657861855959,-0.87575759757414
-1.1076116283616513,-0.8799712279978612
-1.0583467862751454,1.2200576126562679
-1.673443430197744,-0.12137118986398547
-0.9068233061755064,-0.4794624680296589
1.7011076663455929,1.436664424250119
2.2770288925606583,1.0010211487790166
-3.8439254401251306,-0.013423511303373013
2.6680973814472413,0.10347906384114096
-0.2148341099439219,2.1235114240335817
1.414894287961124,-0.296880186294084
2.591474172056103,1.0026968195909556
-0.6536126654639723,0.3072435395319158
-1.893522017650394,-1.7670239068088707
-1.0806746760692125,-1.080090034001366
2.9407092756630253,0.45643385625844596
2.512650938624028,-0.1087176265612373
-1.2428730351481407,0.2460805980768526
0.0226240428528908,-1.8360628142572069
0.6926917683823108,0.465453591481083
-1.4043407855564323,-1.078563080978413
-2.8445583108079995,0.04549199696478756
-0.10893708599399017,-1.3487859633079673
-2.169226966574836,0.4487096868130465
-3.7733000567266672,1.7792629957146433
-2.588569838164374,0.4804503621210406
2.378978007795464,-1.4329677329728907
0.4425413624749445,0.2473417456877466
2.4384653263625293,-0.18190388899138457
1.354569180448467,-0.2962876887662045
0.8716648982859063,0.12203800394796598
-3.0424920957514128,-0.7959455655026163
-2.0825309790571875,-0.007673572134993242
-2.0510319485018647,-0.7315968133249321
-2.0175842360596548,2.123869458764324
-0.8615626277958012,-0.9104705410939908
2.994834859062905,3.0151974332827676
-2.1274172312793356,1.653292553598739
1.2093683467852223,0.7332340687599684
